,project_owner,restriction,basic_price,bidding_month,mean_target_rate,std_target_rate,count_bidding,target_rate,winner_rate
3552,전라남도 장성군,장성,25937000,10,99.80754260000002,0.7786316081036009,50,99.41915999999999,99.4728
3553,한국토지주택공사 광주전남지역본부,광주/전남,648413000,10,99.87497636363634,0.5187596829760261,22,99.52129000000001,99.5218
3554,전라남도 순천시,순천,51953000,10,99.76813963235294,0.7230343161995062,136,101.01384,101.0268
3555,전라남도교육청 전라남도영광교육지원청,영광,19063000,10,99.90382685714285,0.6249423397815163,35,98.89157,98.9933
3556,전라남도 영암군 대불산단관리사업소,영암,37763000,10,99.66292714285714,0.8415521128588157,7,99.06833,99.1853
3557,전라남도 담양군,전남,218900000,10,100.04673038461539,0.7295584131156629,26,99.20727,99.2076
3558,전라남도 목포시,전남,222610000,10,99.83297363636365,0.6605669527116229,22,99.89426,99.8952
3559,전라남도교육청,전남,126830000,10,99.9538159375,0.7318859592782101,96,99.63829,99.6386
3560,한국수자원공사 여수권지사,광양,10600000,10,99.87456875000001,0.44345879262379856,8,100.62255,100.6712
3561,전라남도 진도군,전남,475618000,10,99.83617318181818,0.6820927821760154,44,98.69100999999999,98.7006
3562,전라남도 화순군,전남,376156000,10,100.20267100000001,0.8502497276552899,20,101.42401,101.4405
3563,한국전력공사 중부건설본부,전남,405916500,10,97.06418049180328,2.0042498632393,61,99.96298,100.2399
3564,한국전력공사 광주전남지역본부,장성,56354743,10,96.82056057989689,1.7299643569013072,776,99.87105,99.8787
3565,한국가스공사 광주전남지역본부,광주/전남,118304472,10,97.99789750000001,0.9067171466109692,4,99.98254,99.9878
3566,한국전력공사 광주전남지역본부,전남,145386954,10,96.81738156129032,1.7288119622418319,775,99.2843,99.2931
3567,전라남도 고흥군,전남,227186000,10,99.91273424242424,0.7991310651048243,66,100.54978,100.5531
3569,한국전력공사 광주전남지역본부,전남,42998022,10,96.80890948253558,1.7229870584561118,773,100.08547,100.0859
3570,한국지역난방공사 광주전남지사,전남,5683700,10,97.150295,0.19620091857583707,2,97.17701,97.18
3571,전라남도교육청 전라남도화순교육지원청,화순,46255000,10,99.99144115384615,0.749931543826911,26,99.48383000000001,99.4891
3572,전라남도교육청 전라남도해남교육지원청,전남,117326000,10,99.80998333333332,0.5252373768999616,24,100.36903000000001,100.3691
3574,전라남도교육청 전라남도화순교육지원청,화순,24563000,10,100.0100016,0.7592763661796664,25,99.52743000000001,99.553
3575,전라남도교육청,장성,79145000,10,99.96850042553191,0.7321843147481772,94,99.43356999999999,99.4673
3576,전라남도교육청,영광,29260000,10,99.96850042553191,0.7321843147481772,94,99.09371999999999,99.1797
3577,전라남도 고흥군,고흥,25960000,10,99.92956265625,0.8021743384458808,64,98.94289,99.0435
3578,전라남도 고흥군,고흥,63866000,10,99.92956265625,0.8021743384458808,64,99.80556,99.8075
3579,전라남도,전남,116039000,10,99.71400489795917,0.840141851636583,49,99.46831999999999,99.4685
3580,한국전력공사 광주전남지역본부,보성,82376224,10,96.80390963730571,1.7184836252899682,772,100.66879,101.3239
3581,한국철도공사 회계통합센터,전남,39821000,10,98.17308901960784,0.7477212644931698,102,100.39755,100.4033
3582,전라남도교육청 전라남도강진교육지원청,강진,27269000,10,100.06157575,0.7020726140028234,40,100.00348000000001,100.0229
3583,전라남도교육청 전라남도화순교육지원청,화순,30943000,10,100.04799416666667,0.7509400871308868,24,99.09818,99.1979
3584,한국농어촌공사 전남지역본부 광주지사,화순,63866000,10,100.318795,0.5977951438829199,2,99.75534,99.7565
3585,광주지방조달청,전남,161932000,10,99.87146207317072,0.596717491226087,82,99.75702,99.7585
3586,한국전력공사 광주전남지역본부,전남,98580666,10,96.80054504539558,1.7170528580650004,771,99.39801,99.4029
3587,전라남도교육청 전라남도영광교육지원청,영광,13255000,10,99.9376105882353,0.6010244883527156,34,98.75518000000001,98.9302
3588,전라남도교육청 전라남도여수교육지원청,여수,23912000,10,99.99468867469878,0.75682786404799,83,98.77111,98.7728
3589,전라남도교육청 전라남도영광교육지원청,영광,14201000,10,99.94270848484848,0.6095963116538745,33,99.76938,99.794
3590,전라남도교육청 전라남도완도교육지원청,완도,23562000,10,99.6278946153846,0.6757443286997296,26,99.06098,99.2464
3591,한국철도공사 회계통합센터,광주/전남,242770000,10,98.18265019999998,0.752111999755166,100,97.69503,97.7412
3592,해양수산부 목포지방해양수산청 진도항로표지사무소,전남,113500000,10,100.50027,,1,101.06129,101.0977
3593,한국전력공사 광주전남지역본부,영암,41941324,10,96.7873496875,1.7064024311708446,768,98.90536999999999,99.1421
3594,한국전력공사 광주전남지역본부,완도,47180499,10,96.78415129074315,1.705210801194142,767,99.24051999999999,99.4565
3595,한국철도공사 회계통합센터,광주/전남,42799000,10,98.16060319587628,0.748695058899073,97,99.21636,99.4339
3596,전라남도교육청 전라남도순천교육지원청,순천,21846000,10,99.8042616,0.7500504814939434,75,101.09196,101.0997
3597,전라남도교육청 전라남도순천교육지원청,순천,11979000,10,99.8042616,0.7500504814939434,75,99.36388000000001,99.3749
3598,전라남도교육청 전라남도순천교육지원청,순천,25905000,10,99.8042616,0.7500504814939434,75,99.67043000000001,99.7045
3599,한국철도공사 회계통합센터,전남,132887000,10,98.16060319587628,0.748695058899073,97,98.25379000000001,98.3465
3600,전라남도교육청,전남,397782000,10,99.9728470967742,0.7349324322619003,93,99.56426,99.5642
3601,목포해양대학교,전남,38269000,10,100.38786,,1,100.13953000000001,100.1399
3602,한국토지주택공사 광주전남지역본부,전남,386036000,10,99.85385047619047,0.5217830842742645,21,100.31862,100.3191
3603,한국항공우주연구원,전남,54800000,10,99.609,,1,99.89635,99.8965
3604,전라남도 순천시,순천,38137000,10,99.76786977611941,0.7283781902998346,134,99.86784,99.8797
3605,전라남도 순천시,순천,44550000,10,99.76786977611941,0.7283781902998346,134,99.7046,99.7127
3606,전라남도교육청 전라남도신안교육지원청,신안,14575000,10,99.89401725,0.7195319858964858,40,101.12658,101.24700000000001
3607,전라남도교육청 전라남도여수교육지원청,여수,17600000,10,100.00493609756097,0.7556695522282414,82,99.1544,99.2647
3608,전라남도교육청 전라남도곡성교육지원청,곡성,84018000,10,99.88878518518517,0.6826378364357022,27,99.41003,99.4317
3609,전라남도교육청 전라남도목포교육지원청,목포,53531000,10,99.84955292307691,0.7970205680233492,65,101.16287,101.2131
3610,국토교통부 익산지방국토관리청 순천국토관리사무소,전남,73700000,10,99.92520176470586,0.47779079816900477,34,99.96356,99.9638
3611,광주지방조달청,전국/전남,3640357000,10,99.88175481481481,0.5930657205068237,81,99.03775,99.042
3612,법무부 광주지방교정청 목포교도소,전남,54403000,10,99.84807166666667,0.43862808849487445,6,100.87835,100.8823
3614,전라남도 영암군 대불산단관리사업소,영암,59785000,10,99.55753166666669,0.8697948129396156,6,100.2953,100.3118
3615,전라남도교육청 전라남도나주교육지원청,나주,24024000,10,99.79194972222223,0.7832555766596817,36,99.5596,99.5721
3616,전라남도 곡성군,곡성,30800000,10,99.87818000000004,0.636903150847913,31,100.53141,100.8948
3617,해양수산부 여수지방해양수산청,전남,18000000,10,100.086115,0.430289063154063,6,99.82319,99.8279
3619,전라남도 완도군,완도,33277000,10,99.68242357142856,0.644333801840514,42,99.55141,99.6054
3620,전라남도여수교육청 여도중학교,여수,20680000,10,100.265265,0.5662016128995052,2,99.59659,99.6209
3621,여수광양항만공사,광양/순천/여수,20117600,10,100.1115925,0.6264904099995681,8,100.40897,100.4532
3622,한국전력공사 광주전남지역본부,전남,353580700,10,96.77953561357702,1.7015237159263132,766,100.31976,100.3229
3623,(재)광주테크노파크,광주/전남,13326830,10,100.4562825,0.8806125935345629,4,99.78273,99.78399999999999
3624,한국전력공사 광주전남지역본부,해남,55389205,10,96.76657724770641,1.6921864620670246,763,100.33713,100.4351
3625,한국전력공사 광주전남지역본부,해남,48088967,10,96.76657724770641,1.6921864620670246,763,99.85778,99.884
3626,한국전력공사 광주전남지역본부,해남,48365043,10,96.76657724770641,1.6921864620670246,763,100.03093,100.0998
3627,전라남도 장성군,장성,30587000,10,99.79785693877552,0.7836513413986157,49,100.28214,100.3242
3628,목포대학교,목포/무안/영암,63608000,10,100.05637066666667,0.7139426154957786,15,100.21129,100.2134
3629,전라남도 해남군,해남,56970000,10,99.87178250000001,0.8540482053166231,56,99.26105,99.3478
3630,한국전력공사 광주전남지역본부,여수,45103665,10,96.7624275984252,1.6894087772295268,762,99.92860999999999,99.9564
3631,전라남도 화순군,전남,99000000,10,100.25783578947369,0.8359681303422716,19,99.15454,99.1549
3632,한국전력공사 광주전남지역본부,곡성,81247894,10,96.7534087236842,1.682169226608596,760,99.60583000000001,99.6678
3633,한국전력공사 광주전남지역본부,전남,64992400,10,96.7534087236842,1.682169226608596,760,100.77337,101.7644
3634,전라남도교육청 전라남도고흥교육지원청,고흥,26521000,10,99.91780254901961,0.702181371469915,51,100.51666,100.5274
3635,전라남도교육청 전라남도고흥교육지원청,고흥,23507000,10,99.9374928,0.6949421303701673,50,98.93329,99.0394
3636,전라남도교육청 전라남도장성교육지원청,장성,45947000,10,99.83043342857142,0.7699877837722418,35,100.75538,100.7645
3637,전라남도교육청 전라남도순천교육지원청,순천,25047000,10,99.80396486486485,0.7551659070843858,74,99.82621999999999,99.8385
3638,전라남도 무안군,전남,206072000,10,99.66996419354837,0.7644709261651663,31,100.48178,100.4833
3639,한국농어촌공사 전남지역본부 영암지사,전남,213070000,10,100.13041333333334,0.5415119450206094,9,100.383,100.3835
3640,전라남도 영광군,전남,137777000,10,99.83201840000001,0.713361060401625,25,100.57854,100.58
3641,한국전력공사 광주전남지역본부,무안,75484335,10,96.7327900397351,1.6679950022149916,755,100.22876,100.2407
3642,한국전력공사 광주전남지역본부,화순,50791221,10,96.7327900397351,1.6679950022149916,755,99.48754,99.5667
3643,한국전력공사 광주전남지역본부,전남,145250600,10,96.7327900397351,1.6679950022149916,755,99.78981,99.7928
3644,한국전력공사 광주전남지역본부,전남,393900100,10,96.7327900397351,1.6679950022149916,755,99.2508,99.3099
3645,한국전력공사 광주전남지역본부,전남,320881000,10,96.7327900397351,1.6679950022149916,755,100.57724,112.9433
3646,전라남도교육청,신안,31152000,10,99.97492206521741,0.738685532521943,92,99.78195,99.882
3647,한국농어촌공사 전남지역본부 진도지사,진도,38488000,10,99.557645,0.3319427180001577,4,100.52834,100.611
3648,한국전력공사 광주전남지역본부,강진,48049548,10,96.7295296419098,1.6666930440185497,754,99.19113,99.2816
3649,전라남도 완도군,완도,39530000,10,99.68310170731706,0.6523230810491931,41,99.65462,99.6634
3650,한국철도공사 회계통합센터,전남,15803000,10,98.15614864583331,0.7513319666560165,96,98.58824,98.5996
3651,전라남도 해남군,해남,36291000,10,99.86830781818179,0.8615202155894108,55,100.06289,100.0768
3652,전라남도 고흥군,고흥,57965000,10,99.91588777777778,0.8010625794579879,63,100.79108000000001,100.8309
3653,전라남도교육청 전라남도구례교육지원청,구례,15114000,10,99.71384885714286,0.7010779240517939,35,99.65462,99.694
3655,전라남도 여수시,여수,28000000,10,99.92720108333333,0.8001769114345496,120,98.98241,99.0566
3656,전라남도,전남,105468000,10,99.71789862745096,0.8262832349044008,51,99.84803000000001,99.84899999999999
3657,한국전력공사 광주전남지역본부,진도,73808764,10,96.8663531852792,1.7572897600759334,788,99.83315,99.9297
3658,전라남도 광양시,광양,33792000,10,99.87122624999999,0.8196752930946558,80,101.0754,101.0822
3659,전라남도 무안군,무안,14300000,10,99.6953334375,0.7656101016229844,32,100.12325,100.1255
3660,전라남도 영암군,영암,81400000,10,99.85011,0.7166825074538407,32,99.14183,99.1537
3661,국토교통부 익산지방국토관리청 광주국토관리사무소,전남,54615000,10,100.072487,0.5995949924222987,20,98.82953,98.8461
3662,제1989부대,여수,7102780,10,98.44852181818182,0.3722304865820063,55,97.94669,97.9985
3663,한국토지주택공사 광주전남지역본부,전남,81568000,10,99.8455025,0.5056499417516821,24,99.79771,99.7987
3664,한국토지주택공사 광주전남지역본부,전남,294212000,10,99.8455025,0.5056499417516821,24,100.37829,100.3787
3665,전라남도,전남,157839000,10,99.7090912,0.8322503760033496,50,100.15827,100.1601
3666,전라남도 영광군,전남,175689800,10,99.8275875,0.716711770242841,28,100.12678000000001,100.321
3667,한국전력공사 광주전남지역본부,무안,59871500,10,96.85063575255103,1.7476168576609652,784,99.81052,100.0811
3668,한국전력공사 광주전남지역본부,광양,43281502,10,96.85063575255103,1.7476168576609652,784,100.38028,100.3938
3669,전라남도 장흥군,장흥,22418000,10,99.80864130434782,0.8289194416462483,23,99.83105,99.9832
3671,전라남도교육청,전남,120274000,10,99.94557475728158,0.7270315022368655,103,99.97904,99.98
3672,육군상무대근무지원단,전남,61479000,10,98.694449,0.7089550756256595,40,98.25265,98.2536
3673,육군상무대근무지원단,전남,25000000,10,98.694449,0.7089550756256595,40,98.13633,98.1412
3674,육군상무대근무지원단,전남,52896250,10,98.694449,0.7089550756256595,40,98.74948,98.7498
3676,한국전력공사 광주전남지역본부,전남,502502000,10,96.8477672796935,1.7468861309172914,783,99.09665,99.1146
3677,전라남도 순천시,전남,180070000,10,99.78414543478262,0.730058952325255,138,101.33402,101.3344
3678,한국수자원공사 전남서남권지사,전남,22616000,10,100.33989,0.5209821342426217,2,100.24207,
3679,한국전력공사 광주전남지역본부,해남,50531723,10,96.84031891165172,1.7428901069049498,781,99.84965,99.8961
3680,한국전력공사 광주전남지역본부,장흥,42312488,10,96.84031891165172,1.7428901069049498,781,99.66306,99.807
3681,전라남도 나주시,전남,154187000,10,99.97735564102564,0.6671034151771557,39,100.13701999999999,100.1373
3682,전라남도교육청 전라남도여수교육지원청,여수,22770000,10,99.98012226190474,0.7640094911782745,84,100.56291,100.5756
3683,전라남도교육청 전라남도신안교육지원청,목포,25421000,10,99.92407975609757,0.7360958137005257,41,99.98366999999999,100.0118
3685,한국전력공사 광주전남지역본부,전남,408675726,10,96.79522867532468,1.7118074363900186,770,100.89415,100.9562
3686,전라남도교육청 여양고등학교,여수,47366000,10,101.78482,,1,100.98134,100.9982
3687,한국남동발전(주) 사업소 여수발전본부,전남,52767000,10,96.72589125,2.2027902277367453,8,95.01049,95.0565
3688,전라남도 영광군,영광,62908000,10,99.86073076923077,0.7141169695612775,26,99.99686,100.03200000000001
3689,전라남도 영광군,영광,71709000,10,99.86073076923077,0.7141169695612775,26,98.79659000000001,98.8519
3690,한국전력공사 광주전남지역본부,고흥,82252273,10,96.79010394018204,1.7070007035524604,769,100.73615,100.9168
3691,한국전력공사 광주전남지역본부,곡성,63905048,10,96.72509478087649,1.6633431055469177,753,100.06898000000001,100.0817
3692,해양수산부 목포지방해양수산청,전남,47000000,10,99.93447642857143,0.4228213840492705,14,99.56335,99.5654
3693,해양수산부 목포지방해양수산청,전남,145500000,10,99.93201153846152,0.4399817441448785,13,99.96651999999999,99.9672
3694,한국도로공사 광주전남본부,전국/전남,1313840000,10,100.03726612903226,0.7809650652010744,31,99.06975,99.0782
3695,한국도로공사 광주전남본부,전국/전남,2321550000,10,100.03081666666665,0.7934757479870955,30,100.23075,100.2307
3696,전라남도 광양시,광양,36294000,10,99.86824569620254,0.8244764796814439,79,100.10669,100.1144
3697,한국도로공사 광주전남본부,전국/전남,4370190000,10,100.08384482758619,0.7514766754940424,29,98.493,98.506
3698,경찰청 전라남도지방경찰청,무안,22869000,9,99.86372806451612,0.6078067860673017,31,99.61618,99.6499
3700,한국전력공사 광주전남지역본부,전남,79057000,9,97.98439101844427,2.0464923453782227,1247,99.56838,99.6899
3701,한국전력공사 광주전남지역본부,전남,167776400,9,97.98439101844427,2.0464923453782227,1247,100.01286999999999,100.0299
3702,전라남도 목포시,목포,35321000,9,99.90529925925927,0.693860015392853,27,99.46143000000001,99.47399999999999
3703,한국농어촌공사 전남지역본부 고흥지사,전남,169114000,9,100.1017975,0.8186411474459784,4,99.70728000000001,99.7077
3704,육군상무대근무지원단,전남,18719700,9,98.61174603448276,0.636124468044896,58,98.35237,98.3537
3705,전라남도,전남,76010000,9,99.71633086419753,0.807860645091711,81,101.23233,101.2611
3707,한국전력공사 광주전남지역본부,전남,99552172,9,97.98281069020867,2.0465527294617045,1246,99.95348,99.9549
3709,전라남도 여수시,여수,22891000,9,99.89744639751554,0.7964232648092604,161,101.7355,101.8181
3710,한국전력공사 광주전남지역본부,전남,39739949,9,97.98107829718876,2.046460958492351,1245,100.13964,100.1427
3711,전라남도 담양군,담양,30030000,9,100.0488392857143,0.8020971319910438,42,99.38436,99.3975
3712,전라남도 장흥군,장흥,26114000,9,99.71247255813951,0.932581519209914,43,100.99257,101.0647
3713,전라남도 영암군,영암,39314000,9,100.01051673076924,0.7342415197070041,52,99.06215999999999,99.1984
3714,한국도로공사 광주전남본부,전남,118800000,9,99.98704545454547,0.7831392742477679,33,99.30799999999999,99.3087
3716,전라남도 진도군,진도,59103000,9,99.87198875,0.6830543851395796,56,99.56783,99.6077
3717,전라남도,전남,110050000,9,99.714209375,0.8127305212121252,80,99.88605,99.8864
3718,한국전력공사 광주전남지역본부,화순,66348653,9,97.97795570394207,2.046623732787703,1243,99.87798000000001,100.0877
3719,전라남도 함평군,전남,258676000,9,99.87580705882353,0.7829360262867927,34,100.88101,100.884
3721,한국전력공사 중부건설본부,전남,548071700,9,98.1522635,2.1006969254321173,100,100.29851,100.3027
3722,한국전력공사 중부건설본부,전남,119556800,9,98.1522635,2.1006969254321173,100,99.32567,99.3569
3723,한국남동발전(주) 사업소 여수발전본부,여수,73321983,9,96.30211357142856,1.7581609153518576,14,100.08724000000001,
3724,한국전력공사 광주전남지역본부,순천,50832541,9,97.97634165861514,2.0466565757438255,1242,99.9826,100.0528
3725,전라남도보성교육청 보성여자중학교,보성,27588000,9,100.06408,,1,99.7894,99.8623
3726,한국전력공사 광주전남지역본부,전남,524022595,9,97.97317372580645,2.0467842372266483,1240,99.9734,99.9878
3727,한국전력공사 광주전남지역본부,전남,331962837,9,97.97149916868442,2.0467607862221406,1239,100.04795,100.0485
3728,한국전력공사 광주전남지역본부,강진,57358591,9,97.96985309369951,2.0467673190066424,1238,100.00934000000001,100.0148
3730,전라남도교육청 전라남도광양교육지원청,광양,80750000,9,99.81664200000002,0.7010344219820803,65,100.21055,100.2412
3731,해군제3함대사령부,목포/영암,13000000,9,98.67461315789474,0.6458604912057874,19,99.08736,99.089
3733,전라남도 곡성군,전남,235060000,9,99.78827439999999,0.692621774243169,50,99.94601,99.9464
3734,전라남도 여수시,여수,37153000,9,99.90475612499999,0.7934876100105382,160,98.72789,98.7411
3735,전라남도,전국/전남,852048000,9,99.71520569620253,0.817874571312246,79,99.6355,99.6388
3736,전라남도 화순군,화순,77682000,9,100.21011586206896,0.8280847216124572,29,100.67430999999999,100.6771
3737,한국전력공사 광주전남지역본부,무안,87071730,9,97.96642557443366,2.0465673334527414,1236,100.53604,100.7076
3738,한국전력공사 광주전남지역본부,전남,107600900,9,97.96642557443366,2.0465673334527414,1236,99.64008000000001,99.64200000000001
3739,한국전력공사 중부건설본부,전남,97414900,9,98.11113836734694,2.098652955535214,98,100.9954,100.9954
3740,한국전력공사 중부건설본부,전남,97403900,9,98.11113836734694,2.098652955535214,98,99.33939000000001,99.4398
3741,전라남도 순천시,순천,37917000,9,99.82621708791207,0.7242232307597825,182,101.03687,101.1327
3742,전라남도교육청 전라남도순천교육지원청,순천,31130000,9,99.77298267857142,0.7126261277230024,112,98.6627,98.6851
3743,전라남도교육청 소림학교,영암,51164000,9,99.25530499999999,0.14704285514774026,2,100.90185,100.9411
3744,한국전력공사 광주전남지역본부,여수,59490103,9,97.96450272874493,2.0462791687074726,1235,100.34114,100.3424
3745,전라남도 여수시,여수,54678000,9,99.89671797468353,0.7937032309770374,158,100.09885,100.10700000000001
3746,전라남도 여수시,여수,28699000,9,99.89671797468353,0.7937032309770374,158,100.98069,101.0311
3747,한국전력공사 광주전남지역본부,강진,51488618,9,97.96141301703163,2.0464903075373853,1233,100.01343,100.0587
3748,한국전력공사 광주전남지역본부,강진,41604781,9,97.96141301703163,2.0464903075373853,1233,99.72519,100.0288
3749,전라남도 고흥군,고흥,27890000,9,99.91423150537635,0.7312458164903686,93,101.3702,106.2435
3750,한국수자원공사 전남북부권지사,전남,78650000,9,99.79976666666666,0.5124701174052267,3,100.08746,100.0874
3751,한국전력공사 광주전남지역본부,여수,46908072,9,97.96012256493506,2.046819447049113,1232,99.55125,99.5775
3752,전라남도 여수시,여수,80000000,9,99.89379420382167,0.7953890519450277,157,100.35575,100.3568
3753,한국전력공사 광주전남지역본부,완도,49610375,9,97.95776936636881,2.0459834118917444,1231,100.85691,100.9034
3754,전라남도교육청 전라남도해남교육지원청,해남,30712000,9,99.98037854166667,0.5872967891199427,48,100.40448,100.4391
3755,한국농어촌공사 전남지역본부 광주지사,전남,125972000,9,99.88114857142857,0.40137067906647794,7,99.68455,99.6874
3756,한국전력공사 광주전남지역본부,전남,719930239,9,97.95561319512196,2.0454159759726114,1230,100.60986,100.6256
3757,전라남도교육청 전라남도해남교육지원청,해남,23694000,9,99.98243723404259,0.5934710343933582,47,99.88362,99.9597
3758,전라남도 강진군,강진,69361000,9,99.69421806451612,0.7710359313608299,31,99.30403000000001,99.3345
3759,한국전력공사 광주전남지역본부,전남,88001624,9,97.95350460537021,2.0449108145286754,1229,100.54706999999999,100.5503
3760,한국전력공사 광주전남지역본부,전남,25631437,9,97.95215255700325,2.0451943158692854,1228,99.61381999999999,99.6198
3761,한국철도공사 회계통합센터,전남,44880000,9,98.32102130434784,0.9305927069384567,138,98.19763,98.1989
3762,전라남도 나주시,전남,131417000,9,99.89754857142856,0.6338705640791267,63,99.69728,99.6973
3763,전라남도 영광군,전남,221492000,9,99.79947333333332,0.7225472692107122,39,100.48102,100.4812
3764,전라남도 함평군,함평,24662000,9,99.90452714285713,0.7898286214242987,35,100.00901999999999,100.0559
3766,한국전력공사 광주전남지역본부,전남,84247948,9,98.00374117460318,2.0452569138842853,1260,100.55584,100.5609
3767,전라남도 순천시,순천,39105000,9,99.83283267759563,0.7277544961510487,183,100.0397,100.0436
3768,한국전력공사 광주전남지역본부,전남,699379293,9,98.00232805401112,2.0454542079634304,1259,99.78286,99.8475
3769,국토교통부 익산지방국토관리청 광주국토관리사무소,전남,223300000,9,99.99041259259258,0.6853500354933338,27,100.42526,100.4263
3770,해군제3함대사령부,전남,44500000,9,98.69525050000001,0.6353733213297739,20,98.68221,98.6822
3773,한국전력공사 광주전남지역본부,여수,55345591,9,98.00049422098569,2.045232033181375,1258,100.30929,100.3217
3774,전라남도,전남,78188000,9,99.7348186585366,0.8201274490729301,82,100.19782,100.2001
3775,한국전력공사 광주전남지역본부,영암,75678815,9,97.99824257165605,2.04602924359429,1256,99.7801,99.7838
3776,한국전력공사 광주전남지역본부,나주,38999065,9,97.99824257165605,2.04602924359429,1256,99.04896,99.2331
3777,한국전력공사 광주전남지역본부,해남,40739287,9,97.99475830940989,2.0457736726911677,1254,99.93556,100.0778
3778,한국전력공사 광주전남지역본부,해남,38122836,9,97.99475830940989,2.0457736726911677,1254,100.43019,100.5525
3779,한국공항공사 여수지사,전남,14410000,9,100.169126,0.3429329524557276,5,100.08275,100.0835
3780,한국전력공사 광주전남지역본부,화순,63024211,9,97.98911668,2.0463547605135917,1250,99.62728,99.7277
3781,한국전력공사 광주전남지역본부,담양,39502167,9,97.98911668,2.0463547605135917,1250,99.13280999999999,99.279
3782,한국전력공사 광주전남지역본부,순천,49969579,9,97.98911668,2.0463547605135917,1250,99.58538,99.6153
3783,한국전력공사 광주전남지역본부,나주,62587927,9,97.98911668,2.0463547605135917,1250,100.6856,100.6871
3784,전라남도교육청 전라남도여수교육지원청,여수,43043000,9,99.95179876106194,0.7640801464601231,113,99.70163000000001,99.7454
3785,경찰청 전라남도지방경찰청,전남,19195000,9,99.85599218750001,0.5995223291745951,32,99.38551,99.3877
3786,전라남도 강진군,전남,128948000,9,99.68202468749999,0.7616277398842491,32,100.00653,100.0077
3787,전라남도 영광군,영광,82138000,9,99.81262894736842,0.7274974343700987,38,99.29956,99.3449
3788,한국전력공사 광주전남지역본부,장성,70600205,9,97.98728330664532,2.0461471818594688,1249,100.279,100.3678
3789,전라남도 광양시,광양,83083000,9,99.87999359649122,0.7878024478998773,114,99.79857,99.8077
3790,전라남도 나주시,전남,109142000,9,99.894419375,0.6293178232220976,64,100.45104,100.4545
3791,전라남도 장성군,장성,32274000,9,99.82194253731343,0.7640733781899591,67,99.50261,99.5231
3792,전라남도 해남군,해남,32199000,9,99.8380548611111,0.8292832904738494,72,100.5754,100.60799999999999
3794,경찰청 전라남도지방경찰청,해남,27036000,8,99.85198566666668,0.6146106320527647,30,100.21600000000001,100.2203
3795,한국농어촌공사 전남지역본부 진도지사,진도,52467000,8,99.6423025,0.48404199315319146,8,99.33386,99.5432
3796,한국농어촌공사 전남지역본부 진도지사,진도,81066000,8,99.6423025,0.48404199315319146,8,99.97782,99.9791
3797,전라남도 순천시,전남,151063000,8,99.81993994444444,0.7256269846805905,180,100.25102,100.2516
3798,전라남도영암교육청,영암,21659000,8,99.88509479166667,0.7948713930313075,48,99.53749,99.5549
3800,전라남도영암교육청,영암,25300000,8,99.899810212766,0.7968285312261614,47,99.19346999999999,99.2022
3801,한국농어촌공사 전남지역본부 해남.완도지사,전남,135725000,8,99.7621752,0.5179420103489705,25,100.38253,100.3872
3802,육군상무대근무지원단,전남,113193000,8,98.62561254545454,0.6468922222934596,55,98.11107,98.1125
3803,육군상무대근무지원단,전남,93465000,8,98.62561254545454,0.6468922222934596,55,98.77433,98.7747
3804,육군상무대근무지원단,전남,124535000,8,98.62561254545454,0.6468922222934596,55,98.18718,98.1884
3805,한국전력공사 광주전남지역본부,여수,54952428,8,97.94176220311219,2.046336077980609,1221,99.68726,99.6938
3806,전라남도 곡성군,곡성,59818000,8,99.78219653061224,0.6984509194417048,49,100.08609,100.0964
3807,경찰청 전라남도지방경찰청 무안경찰서,무안,12023000,8,99.28832,,1,99.16431,99.4162
3808,한국철도공사 회계통합센터,전남,47696000,8,98.30907350364963,0.9233234062976228,137,99.95787,100.0562
3809,전라남도 영암군,전남,190036000,8,100.00804659999999,0.7249268817080089,50,99.14053,99.141
3810,전라남도 영암군,전남,342265000,8,100.00804659999999,0.7249268817080089,50,101.00401,101.0056
3811,육군포병학교,전남,25804730,8,99.99497714285712,1.0408323033309121,7,98.66806,98.6699
3813,전라남도 곡성군,곡성,39487000,8,99.77219312499999,0.7022858838143626,48,100.26236,100.3112
3814,한국전력공사 광주전남지역본부,전남,426503000,8,97.93861334975368,2.047791336079528,1218,99.1604,99.1688
3815,한국지역난방공사 광주전남지사,전남,109945000,8,97.15920000000001,0.13958974639994487,3,96.31175999999999,96.3717
3816,전라남도교육청,전남,142428000,8,99.89898021582734,0.7364998555855188,139,99.76026,99.7631
3817,전라남도교육청,전남,387695000,8,99.89898021582734,0.7364998555855188,139,100.41826,100.419
3818,한국전력공사 광주전남지역본부,전남,719653507,8,97.93503700657895,2.04749351748135,1216,99.66747,99.6694
3820,전라남도 광양시,광양,28900000,8,99.86873848214285,0.7811711218757577,112,99.61936999999999,99.6572
3821,전라남도 영암군,영암,50681000,8,99.99527489795916,0.7267334892836184,49,100.63386,100.6377
3822,한국농어촌공사 전남지역본부 영암지사,전남,59648000,8,100.1333123076923,0.5337069288969041,13,100.16484,100.1832
3823,여수광양항만공사,광양/순천/여수,33800200,8,100.0677646153846,0.5738100603512074,13,99.9977,100.2441
3824,한국전력공사 중부건설본부,전남,34115400,8,97.99849131868133,2.133516606414661,91,99.01932,99.335
3825,전라남도교육청,진도,33242000,8,99.90765876811594,0.7320149437791488,138,98.70134,98.83200000000001
3826,전라남도 영암군 수도사업소,영암,58723000,8,99.296475,0.8005042428578009,4,100.09182,100.1189
